timestamp,city,trade_date,mean_forecast,current_sigma,tmax_open_meteo,tmax_visual_crossing,tmax_tomorrow,tmax_weatherapi,tmax_google_weather,tmax_openweathermap,tmax_pirateweather,tmax_weather_gov,sources_used,weights_used
2026-01-25T15:00:10.366852-05:00,ny,2026-01-26,28.1955,1.2583,30.9000,29.0000,28.5600,27.3000,28.5800,27.6600,29.0100,31.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0007,openweathermap:0.6482,pirateweather:0.2146,tomorrow:0.0405,visual-crossing:0.0317,weather.gov:0.0508,weatherapi:0.0136"
2026-01-25T15:00:14.883693-05:00,il,2026-01-26,8.4325,2.5990,11.4000,9.0000,12.1800,14.4000,5.3600,9.1900,8.9700,8.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0433,openweathermap:0.0221,pirateweather:0.0225,tomorrow:0.0550,weather.gov:0.8559,weatherapi:0.0011"
2026-01-25T15:00:14.890934-05:00,il,2026-01-26,8.4325,2.5990,11.4000,9.0000,12.1800,14.4000,5.3600,9.1900,8.9700,8.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0433,openweathermap:0.0221,pirateweather:0.0225,tomorrow:0.0550,weather.gov:0.8559,weatherapi:0.0011"
2026-01-25T15:00:19.938996-05:00,tx,2026-01-26,33.1967,2.8869,31.0000,33.0000,31.0300,40.1000,30.3800,34.2500,33.1700,34.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0026,openweathermap:0.0120,pirateweather:0.0111,tomorrow:0.0154,visual-crossing:0.9136,weather.gov:0.0174,weatherapi:0.0279"
2026-01-25T15:00:19.955068-05:00,tx,2026-01-26,33.1967,2.8869,31.0000,33.0000,31.0300,40.1000,30.3800,34.2500,33.1700,34.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0026,openweathermap:0.0120,pirateweather:0.0111,tomorrow:0.0154,visual-crossing:0.9136,weather.gov:0.0174,weatherapi:0.0279"
2026-01-25T15:00:22.715909-05:00,fl,2026-01-26,81.3389,1.8237,81.4000,80.0000,81.3900,79.3000,84.5600,83.9500,81.5200,84.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0447,openweathermap:0.1974,pirateweather:0.2259,tomorrow:0.0405,visual-crossing:0.3760,weather.gov:0.0378,weatherapi:0.0777"
2026-01-25T15:00:22.733888-05:00,fl,2026-01-26,81.3389,1.8237,81.4000,80.0000,81.3900,79.3000,84.5600,83.9500,81.5200,84.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0447,openweathermap:0.1974,pirateweather:0.2259,tomorrow:0.0405,visual-crossing:0.3760,weather.gov:0.0378,weatherapi:0.0777"
2026-01-25T19:26:01.756544-05:00,ny,2026-01-25,29.2526,3.6348,18.8000,27.9000,24.0300,27.0000,25.3400,30.1600,29.5900,22.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0007,openweathermap:0.6482,pirateweather:0.2146,tomorrow:0.0405,visual-crossing:0.0317,weather.gov:0.0508,weatherapi:0.0136"
2026-01-25T19:26:01.775683-05:00,il,2026-01-25,0.6642,6.6964,17.2000,18.0000,17.9800,18.9000,11.6600,9.8800,17.8700,-2.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0433,openweathermap:0.0221,pirateweather:0.0225,tomorrow:0.0550,weather.gov:0.8559,weatherapi:0.0011"
2026-01-25T19:26:01.793040-05:00,tx,2026-01-25,28.6315,3.6878,28.3000,29.0000,27.6400,26.2000,24.8000,24.3900,28.6900,17.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0026,openweathermap:0.0120,pirateweather:0.0111,tomorrow:0.0154,visual-crossing:0.9136,weather.gov:0.0174,weatherapi:0.0279"
2026-01-25T19:26:01.808514-05:00,fl,2026-01-25,79.0615,2.4649,77.7000,82.3000,78.1200,78.4000,77.7200,75.6300,78.3500,73.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0447,openweathermap:0.1974,pirateweather:0.2259,tomorrow:0.0405,visual-crossing:0.3760,weather.gov:0.0378,weatherapi:0.0777"
2026-01-25T19:26:54.758206-05:00,ny,2026-01-26,28.1650,1.0964,28.8000,29.9000,28.5600,27.5000,28.2200,27.5900,28.9400,31.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0007,openweathermap:0.6482,pirateweather:0.2146,tomorrow:0.0405,visual-crossing:0.0317,weather.gov:0.0508,weatherapi:0.0136"
2026-01-25T19:26:55.668314-05:00,il,2026-01-26,8.3105,2.1863,8.5000,9.0000,12.1800,14.2000,7.1600,9.1900,9.1400,8.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0433,openweathermap:0.0221,pirateweather:0.0225,tomorrow:0.0550,weather.gov:0.8559,weatherapi:0.0011"
2026-01-25T19:26:56.523693-05:00,tx,2026-01-26,33.2208,2.8976,31.0000,33.0000,31.0300,40.8000,35.4200,34.2500,33.5800,34.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0026,openweathermap:0.0120,pirateweather:0.0111,tomorrow:0.0154,visual-crossing:0.9136,weather.gov:0.0174,weatherapi:0.0279"
2026-01-25T19:26:57.404803-05:00,fl,2026-01-26,82.9447,2.2563,81.4000,81.1000,81.3900,85.1000,84.7400,87.7300,81.5000,84.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0447,openweathermap:0.1974,pirateweather:0.2259,tomorrow:0.0405,visual-crossing:0.3760,weather.gov:0.0378,weatherapi:0.0777"
2026-01-25T19:29:49.037185-05:00,ny,2026-01-26,28.1650,1.0964,28.8000,29.9000,28.5600,27.5000,28.2200,27.5900,28.9400,31.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0007,openweathermap:0.6482,pirateweather:0.2146,tomorrow:0.0405,visual-crossing:0.0317,weather.gov:0.0508,weatherapi:0.0136"
2026-01-25T19:29:49.055356-05:00,il,2026-01-26,8.3105,2.1863,8.5000,9.0000,12.1800,14.2000,7.1600,9.1900,9.1400,8.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0433,openweathermap:0.0221,pirateweather:0.0225,tomorrow:0.0550,weather.gov:0.8559,weatherapi:0.0011"
2026-01-25T19:29:49.074041-05:00,tx,2026-01-26,33.2208,2.8976,31.0000,33.0000,31.0300,40.8000,35.4200,34.2500,33.5800,34.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0026,openweathermap:0.0120,pirateweather:0.0111,tomorrow:0.0154,visual-crossing:0.9136,weather.gov:0.0174,weatherapi:0.0279"
2026-01-25T19:29:49.091448-05:00,fl,2026-01-26,82.9447,2.2563,81.4000,81.1000,81.3900,85.1000,84.7400,87.7300,81.5000,84.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0447,openweathermap:0.1974,pirateweather:0.2259,tomorrow:0.0405,visual-crossing:0.3760,weather.gov:0.0378,weatherapi:0.0777"
2026-01-25T20:23:18.056319-05:00,ny,2026-01-26,28.1650,1.0964,28.8000,29.9000,28.5600,27.5000,28.2200,27.5900,28.9400,31.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0007,openweathermap:0.6482,pirateweather:0.2146,tomorrow:0.0405,visual-crossing:0.0317,weather.gov:0.0508,weatherapi:0.0136"
2026-01-25T20:23:18.102401-05:00,il,2026-01-26,8.3105,2.1863,8.5000,9.0000,12.1800,14.2000,7.1600,9.1900,9.1400,8.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0433,openweathermap:0.0221,pirateweather:0.0225,tomorrow:0.0550,weather.gov:0.8559,weatherapi:0.0011"
2026-01-25T20:23:18.136035-05:00,tx,2026-01-26,33.2208,2.8976,31.0000,33.0000,31.0300,40.8000,35.4200,34.2500,33.5800,34.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0026,openweathermap:0.0120,pirateweather:0.0111,tomorrow:0.0154,visual-crossing:0.9136,weather.gov:0.0174,weatherapi:0.0279"
2026-01-25T20:23:18.171211-05:00,fl,2026-01-26,82.9447,2.2563,81.4000,81.1000,81.3900,85.1000,84.7400,87.7300,81.5000,84.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0447,openweathermap:0.1974,pirateweather:0.2259,tomorrow:0.0405,visual-crossing:0.3760,weather.gov:0.0378,weatherapi:0.0777"
2026-01-25T21:00:11.599215-05:00,ny,2026-01-26,28.1077,1.4982,26.6000,29.9000,26.4400,27.5000,28.2200,27.5900,29.0800,31.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0007,openweathermap:0.6482,pirateweather:0.2146,tomorrow:0.0405,visual-crossing:0.0317,weather.gov:0.0508,weatherapi:0.0136"
2026-01-25T21:00:11.641071-05:00,ny,2026-01-26,28.1077,1.4982,26.6000,29.9000,26.4400,27.5000,28.2200,27.5900,29.0800,31.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0007,openweathermap:0.6482,pirateweather:0.2146,tomorrow:0.0405,visual-crossing:0.0317,weather.gov:0.0508,weatherapi:0.0136"
2026-01-25T21:00:15.806389-05:00,il,2026-01-26,8.3413,2.0203,10.9000,9.0000,10.8900,14.2000,7.3400,9.0000,9.2300,8.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0433,openweathermap:0.0221,pirateweather:0.0225,tomorrow:0.0550,weather.gov:0.8559,weatherapi:0.0011"
2026-01-25T21:00:15.820845-05:00,il,2026-01-26,8.3413,2.0203,10.9000,9.0000,10.8900,14.2000,7.3400,9.0000,9.2300,8.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0433,openweathermap:0.0221,pirateweather:0.0225,tomorrow:0.0550,weather.gov:0.8559,weatherapi:0.0011"
2026-01-25T21:00:21.395583-05:00,tx,2026-01-26,33.2252,2.8087,31.4000,33.0000,31.3300,40.8000,35.4200,34.2300,33.4900,34.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0026,openweathermap:0.0120,pirateweather:0.0111,tomorrow:0.0154,visual-crossing:0.9136,weather.gov:0.0174,weatherapi:0.0279"
2026-01-25T21:00:22.076796-05:00,tx,2026-01-26,33.2252,2.8087,31.4000,33.0000,31.3300,40.8000,35.4200,34.2300,33.4900,34.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0026,openweathermap:0.0120,pirateweather:0.0111,tomorrow:0.0154,visual-crossing:0.9136,weather.gov:0.0174,weatherapi:0.0279"
2026-01-25T21:00:27.430795-05:00,fl,2026-01-26,83.1188,1.9831,83.1000,81.1000,83.0300,85.1000,84.9200,87.7300,81.6400,84.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0447,openweathermap:0.1974,pirateweather:0.2259,tomorrow:0.0405,visual-crossing:0.3760,weather.gov:0.0378,weatherapi:0.0777"
2026-01-25T21:00:27.450520-05:00,fl,2026-01-26,83.1188,1.9831,83.1000,81.1000,83.0300,85.1000,84.9200,87.7300,81.6400,84.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0447,openweathermap:0.1974,pirateweather:0.2259,tomorrow:0.0405,visual-crossing:0.3760,weather.gov:0.0378,weatherapi:0.0777"
2026-01-25T22:00:03.126009-05:00,ny,2026-01-26,28.1077,1.4982,26.6000,29.9000,26.4400,27.5000,28.2200,27.5900,29.0800,31.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0007,openweathermap:0.6482,pirateweather:0.2146,tomorrow:0.0405,visual-crossing:0.0317,weather.gov:0.0508,weatherapi:0.0136"
2026-01-25T22:00:03.178145-05:00,ny,2026-01-26,28.1077,1.4982,26.6000,29.9000,26.4400,27.5000,28.2200,27.5900,29.0800,31.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0007,openweathermap:0.6482,pirateweather:0.2146,tomorrow:0.0405,visual-crossing:0.0317,weather.gov:0.0508,weatherapi:0.0136"
2026-01-25T22:00:03.202857-05:00,il,2026-01-26,8.3413,2.0203,10.9000,9.0000,10.8900,14.2000,7.3400,9.0000,9.2300,8.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0433,openweathermap:0.0221,pirateweather:0.0225,tomorrow:0.0550,weather.gov:0.8559,weatherapi:0.0011"
2026-01-25T22:00:03.278909-05:00,il,2026-01-26,8.3413,2.0203,10.9000,9.0000,10.8900,14.2000,7.3400,9.0000,9.2300,8.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0433,openweathermap:0.0221,pirateweather:0.0225,tomorrow:0.0550,weather.gov:0.8559,weatherapi:0.0011"
2026-01-25T22:00:03.315637-05:00,tx,2026-01-26,33.2252,2.8087,31.4000,33.0000,31.3300,40.8000,35.4200,34.2300,33.4900,34.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0026,openweathermap:0.0120,pirateweather:0.0111,tomorrow:0.0154,visual-crossing:0.9136,weather.gov:0.0174,weatherapi:0.0279"
2026-01-25T22:00:03.372067-05:00,tx,2026-01-26,33.2252,2.8087,31.4000,33.0000,31.3300,40.8000,35.4200,34.2300,33.4900,34.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0026,openweathermap:0.0120,pirateweather:0.0111,tomorrow:0.0154,visual-crossing:0.9136,weather.gov:0.0174,weatherapi:0.0279"
2026-01-25T22:00:03.394305-05:00,fl,2026-01-26,83.1188,1.9831,83.1000,81.1000,83.0300,85.1000,84.9200,87.7300,81.6400,84.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0447,openweathermap:0.1974,pirateweather:0.2259,tomorrow:0.0405,visual-crossing:0.3760,weather.gov:0.0378,weatherapi:0.0777"
2026-01-25T22:00:03.433652-05:00,fl,2026-01-26,83.1188,1.9831,83.1000,81.1000,83.0300,85.1000,84.9200,87.7300,81.6400,84.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0447,openweathermap:0.1974,pirateweather:0.2259,tomorrow:0.0405,visual-crossing:0.3760,weather.gov:0.0378,weatherapi:0.0777"
2026-01-25T22:23:00.730473-05:00,ny,2026-01-26,28.1131,1.4938,26.6000,29.9000,26.4400,27.9000,27.6800,27.5900,29.0800,31.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0007,openweathermap:0.6482,pirateweather:0.2146,tomorrow:0.0405,visual-crossing:0.0317,weather.gov:0.0508,weatherapi:0.0136"
2026-01-25T22:23:03.420739-05:00,il,2026-01-26,8.3419,2.1075,10.9000,9.0000,10.8900,14.7000,7.7000,9.0000,9.2300,8.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0433,openweathermap:0.0221,pirateweather:0.0225,tomorrow:0.0550,weather.gov:0.8559,weatherapi:0.0011"
2026-01-25T22:23:07.761089-05:00,tx,2026-01-26,33.2670,3.2568,31.4000,33.0000,31.3300,42.3000,35.4200,34.2300,33.4900,34.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0026,openweathermap:0.0120,pirateweather:0.0111,tomorrow:0.0154,visual-crossing:0.9136,weather.gov:0.0174,weatherapi:0.0279"
2026-01-25T22:23:10.269237-05:00,fl,2026-01-26,82.6985,2.2334,82.4000,81.1000,82.4400,80.4000,84.9200,87.7300,81.6400,84.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0447,openweathermap:0.1974,pirateweather:0.2259,tomorrow:0.0405,visual-crossing:0.3760,weather.gov:0.0378,weatherapi:0.0777"
2026-01-25T22:30:02.665324-05:00,ny,2026-01-26,28.1131,1.4938,26.6000,29.9000,26.4400,27.9000,27.6800,27.5900,29.0800,31.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0007,openweathermap:0.6482,pirateweather:0.2146,tomorrow:0.0405,visual-crossing:0.0317,weather.gov:0.0508,weatherapi:0.0136"
2026-01-25T22:30:02.680525-05:00,il,2026-01-26,8.3419,2.1075,10.9000,9.0000,10.8900,14.7000,7.7000,9.0000,9.2300,8.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0433,openweathermap:0.0221,pirateweather:0.0225,tomorrow:0.0550,weather.gov:0.8559,weatherapi:0.0011"
2026-01-25T22:30:02.698237-05:00,tx,2026-01-26,33.2670,3.2568,31.4000,33.0000,31.3300,42.3000,35.4200,34.2300,33.4900,34.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0026,openweathermap:0.0120,pirateweather:0.0111,tomorrow:0.0154,visual-crossing:0.9136,weather.gov:0.0174,weatherapi:0.0279"
2026-01-25T22:30:02.713181-05:00,fl,2026-01-26,82.6985,2.2334,82.4000,81.1000,82.4400,80.4000,84.9200,87.7300,81.6400,84.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0447,openweathermap:0.1974,pirateweather:0.2259,tomorrow:0.0405,visual-crossing:0.3760,weather.gov:0.0378,weatherapi:0.0777"
2026-01-25T22:39:37.175326-05:00,ny,2026-01-26,28.1131,1.4938,26.6000,29.9000,26.4400,27.9000,27.6800,27.5900,29.0800,31.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0007,openweathermap:0.6482,pirateweather:0.2146,tomorrow:0.0405,visual-crossing:0.0317,weather.gov:0.0508,weatherapi:0.0136"
2026-01-25T22:39:37.194480-05:00,il,2026-01-26,8.3419,2.1075,10.9000,9.0000,10.8900,14.7000,7.7000,9.0000,9.2300,8.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0433,openweathermap:0.0221,pirateweather:0.0225,tomorrow:0.0550,weather.gov:0.8559,weatherapi:0.0011"
2026-01-25T22:39:37.213184-05:00,tx,2026-01-26,33.2670,3.2568,31.4000,33.0000,31.3300,42.3000,35.4200,34.2300,33.4900,34.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0026,openweathermap:0.0120,pirateweather:0.0111,tomorrow:0.0154,visual-crossing:0.9136,weather.gov:0.0174,weatherapi:0.0279"
2026-01-25T22:39:37.227871-05:00,fl,2026-01-26,82.6985,2.2334,82.4000,81.1000,82.4400,80.4000,84.9200,87.7300,81.6400,84.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0447,openweathermap:0.1974,pirateweather:0.2259,tomorrow:0.0405,visual-crossing:0.3760,weather.gov:0.0378,weatherapi:0.0777"
2026-01-25T22:47:58.633410-05:00,ny,2026-01-26,28.1131,1.4938,26.6000,29.9000,26.4400,27.9000,27.6800,27.5900,29.0800,31.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0007,openweathermap:0.6482,pirateweather:0.2146,tomorrow:0.0405,visual-crossing:0.0317,weather.gov:0.0508,weatherapi:0.0136"
2026-01-25T22:47:58.650286-05:00,il,2026-01-26,8.3419,2.1075,10.9000,9.0000,10.8900,14.7000,7.7000,9.0000,9.2300,8.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0433,openweathermap:0.0221,pirateweather:0.0225,tomorrow:0.0550,weather.gov:0.8559,weatherapi:0.0011"
2026-01-25T22:47:58.665122-05:00,tx,2026-01-26,33.2670,3.2568,31.4000,33.0000,31.3300,42.3000,35.4200,34.2300,33.4900,34.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0026,openweathermap:0.0120,pirateweather:0.0111,tomorrow:0.0154,visual-crossing:0.9136,weather.gov:0.0174,weatherapi:0.0279"
2026-01-25T22:47:58.680225-05:00,fl,2026-01-26,82.6985,2.2334,82.4000,81.1000,82.4400,80.4000,84.9200,87.7300,81.6400,84.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0447,openweathermap:0.1974,pirateweather:0.2259,tomorrow:0.0405,visual-crossing:0.3760,weather.gov:0.0378,weatherapi:0.0777"
2026-01-26T09:00:14.751093-05:00,ny,2026-01-27,17.4053,2.7184,,18.0000,17.6700,25.0000,17.6000,16.0300,17.8700,20.0000,"google-weather,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","openweathermap:0.5067,pirateweather:0.0977,tomorrow:0.1049,visual-crossing:0.1471,weather.gov:0.1107,weatherapi:0.0328"
2026-01-26T09:00:15.069185-05:00,ny,2026-01-27,17.4053,2.7184,,18.0000,17.6700,25.0000,17.6000,16.0300,17.8700,20.0000,"google-weather,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","openweathermap:0.5067,pirateweather:0.0977,tomorrow:0.1049,visual-crossing:0.1471,weather.gov:0.1107,weatherapi:0.0328"
2026-01-26T09:00:21.795486-05:00,il,2026-01-27,13.8567,1.1437,12.5000,15.0000,12.3600,14.5000,13.8200,14.5600,14.0200,16.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0046,openweathermap:0.2280,pirateweather:0.4996,tomorrow:0.2135,weather.gov:0.0325,weatherapi:0.0218"
2026-01-26T09:00:24.621842-05:00,il,2026-01-27,13.8567,1.1437,12.5000,15.0000,12.3600,14.5000,13.8200,14.5600,14.0200,16.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0046,openweathermap:0.2280,pirateweather:0.4996,tomorrow:0.2135,weather.gov:0.0325,weatherapi:0.0218"
2026-01-26T09:00:27.880677-05:00,tx,2026-01-27,45.0567,8.0675,46.1000,45.0000,45.5000,45.3000,21.9200,49.7800,41.1400,45.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0020,openweathermap:0.0186,pirateweather:0.0158,tomorrow:0.0247,visual-crossing:0.8704,weather.gov:0.0213,weatherapi:0.0472"
2026-01-26T09:00:30.052393-05:00,fl,2026-01-27,67.2712,3.2585,74.2000,67.9000,62.5800,66.2000,64.4000,69.0800,66.1100,68.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0026,openweathermap:0.1709,pirateweather:0.1965,tomorrow:0.0496,visual-crossing:0.3948,weather.gov:0.0469,weatherapi:0.1387"
2026-01-26T09:00:33.048212-05:00,tx,2026-01-27,45.0567,8.0675,46.1000,45.0000,45.5000,45.3000,21.9200,49.7800,41.1400,45.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0020,openweathermap:0.0186,pirateweather:0.0158,tomorrow:0.0247,visual-crossing:0.8704,weather.gov:0.0213,weatherapi:0.0472"
2026-01-26T09:00:33.082157-05:00,fl,2026-01-27,67.2712,3.2585,74.2000,67.9000,62.5800,66.2000,64.4000,69.0800,66.1100,68.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","open-meteo:0.0026,openweathermap:0.1709,pirateweather:0.1965,tomorrow:0.0496,visual-crossing:0.3948,weather.gov:0.0469,weatherapi:0.1387"
2026-01-26T15:00:09.970038-05:00,ny,2026-01-27,17.9905,2.0823,17.4000,18.9000,17.6700,23.5000,17.7800,16.1800,18.8800,20.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","google-weather:0.1599,open-meteo:0.0038,openweathermap:0.3068,pirateweather:0.1104,tomorrow:0.1188,visual-crossing:0.1825,weather.gov:0.0809,weatherapi:0.0368"
2026-01-26T15:00:10.383280-05:00,ny,2026-01-27,17.9905,2.0823,17.4000,18.9000,17.6700,23.5000,17.7800,16.1800,18.8800,20.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","google-weather:0.1599,open-meteo:0.0038,openweathermap:0.3068,pirateweather:0.1104,tomorrow:0.1188,visual-crossing:0.1825,weather.gov:0.0809,weatherapi:0.0368"
2026-01-26T15:00:18.308674-05:00,il,2026-01-27,14.8408,0.8136,13.0000,15.0000,12.3600,14.7000,13.6400,14.3400,13.9100,14.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","google-weather:0.0016,open-meteo:0.0390,openweathermap:0.0264,pirateweather:0.0116,tomorrow:0.0175,visual-crossing:0.8995,weather.gov:0.0020,weatherapi:0.0024"
2026-01-26T15:00:21.108840-05:00,il,2026-01-27,14.8408,0.8136,13.0000,15.0000,12.3600,14.7000,13.6400,14.3400,13.9100,14.0000,"google-weather,open-meteo,openweathermap,pirateweather,tomorrow,visual-crossing,weather.gov,weatherapi","google-weather:0.0016,open-meteo:0.0390,openweathermap:0.0264,pirateweather:0.0116,tomorrow:0.0175,visual-crossing:0.8995,weather.gov:0.0020,weatherapi:0.0024"
